bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C2-prospeccion	0.375	2026	0	Ecological Informatics	Deep learning-based canopy gap detection using a cross-technological approach with airborne laser scanning and aerial imagery data	10.1016/j.ecoinf.2025.103558		crossref	domain gap curated dataset versus deployment imagery detection
C1-negativos	0.375	2025	0	Jpn J Radiol	Application of a pulmonary nodule detection program using AI technology to ultra-low-dose CT: differences in detection ability among various image reconstruction methods.	10.1007/s11604-025-01781-x		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.375	2025	1	IEEE Geoscience and Remote Sensing Letters	Rethinking Label Assignment and Sampling Strategies for Two-Stage Oriented Object Detection	10.1109/lgrs.2025.3538620		crossref	negative sampling strategy rare object detection remote sensing
C1-negativos	0.375	2025	6	IEEE Transactions on Geoscience and Remote Sensing	MASFNet: Multiscale Adaptive Sampling Fusion Network for Object Detection in Adverse Weather	10.1109/tgrs.2025.3558541		crossref	negative sampling strategy rare object detection remote sensing
C1-negativos	0.375	2025	0	Sci Rep	MAR-YOLO: multi-scale feature adaptive selection and asymptotic pyramid for oriented Building detection in remote sensing images.	10.1038/s41598-025-33107-2		europepmc	negative sampling strategy rare object detection remote sensing
C2-prospeccion	0.375	2025	1	Scientific Reports	Cross-slide augmentation for whole slide image classification based on class activation map	10.1038/s41598-025-26113-x		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2025	0	IEEE Access	A Study on Advances in Whole Slide Image Compression	10.1109/access.2025.3637830		crossref	sliding window inference whole slide image patch aggregation
C3-medicion	0.375	2025	0	Detection	Clinical Application and Evaluation of Rapid Detection Technology for Airborne Microorganisms in Operating Rooms	10.4236/detection.2025.111001		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2025	2	Transportation Development Research	AI-Based Train Localization Using Railway  Infrastructure Object Detection	10.55121/tdr.v2i2.379		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	0	INNO-PRESS: Journal of Emerging Applied AI	Saliency-Driven Multi-Scale Feature Discrepancy Fusion for Fine-Grained Video Anomaly Detection	10.65563/jeaai.v1i1.25		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	0	Journal on Artificial Intelligence	Improved YOLO11 for Maglev Train Foreign Object Detection	10.32604/jai.2025.073016		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	17	Sensors	SF-DETR: A Scale-Frequency Detection Transformer for Drone-View Object Detection	10.3390/s25072190		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	0	International Journal of Science and Engineering Applications	Dynamic Multi-Scale Perception Network for Underwater Object Detection	10.7753/ijsea1501.1002		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	1	Expert Systems with Applications	Mutual learning with discrepancy for weakly supervised object detection	10.1016/j.eswa.2025.128453		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	10	ISPRS Journal of Photogrammetry and Remote Sensing	Adaptive Discrepancy Masked Distillation for remote sensing object detection	10.1016/j.isprsjprs.2025.02.006		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	3	Engineering Applications of Artificial Intelligence	Critical area prediction in train stations using interactive object detection with Detection Transformer	10.1016/j.engappai.2025.111532		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	0	International Journal of Science and Engineering Applications	MDA-RepXNet: Multi-Scale Object Detection with Multi-Dimensional Information	10.7753/ijsea1404.1003		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2025	1	Foundations of Computing and Decision Sciences	Overlapping Box Suppression and Merging Algorithms for Window-Based Object Detection	10.2478/fcds-2025-0016		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2025	3	Information Sciences	Maximum local density-driven non-overlapping radial basis function support kernel neural network	10.1016/j.ins.2024.121421		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2025	2	International Journal of Intelligent Engineering and Systems	Multiple Object Detection and Tracking Using Deep Learning Framework with Non-Maximum Suppression	10.22266/ijies2025.0229.09		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2025	4	Scientific Reports	Spatiotemporal uncertainty guided non maximum suppression for video event detection	10.1038/s41598-025-96188-z		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2025	0	SSRN Electronic Journal	Machine Learning-Based Intrusion Detection System : Reducing False Positives and False Negatives in IoT Security	10.2139/ssrn.5263111		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2025	5	IEEE Access	Reducing False Positives in Building Fire Detection Systems via Multiple Metal Oxide Sensors	10.1109/access.2025.3606584		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2025	1	Journal Européen des Systèmes Automatisés	Machine Learning-Based Intrusion Detection System: Reducing False Positives and False Negatives in IoT Security	10.18280/jesa.580503		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2025	15	Stochastic Environmental Research and Risk Assessment	Assessing uncertainty in image-based monitoring: addressing false positives, false negatives, and base rate bias in structural health evaluation	10.1007/s00477-024-02898-7		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2025	15	Big Earth Data	STURM-Flood: a curated dataset for deep learning-based flood extent mapping leveraging Sentinel-1 and Sentinel-2 imagery	10.1080/20964471.2025.2458714		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2025	0	Neurocomputing	Illumination guided domain adaptation object detection in thermal imagery	10.1016/j.neucom.2025.131237		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2025	5	Data in Brief	Irish potato imagery dataset for detection of early and late blight diseases	10.1016/j.dib.2025.111549		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2025	0	IEEE Access	Cloud and Cloud Shadow Detection for Multi-Modal Imagery With Gap-Filling Applications	10.1109/access.2025.3526956		crossref	domain gap curated dataset versus deployment imagery detection
C1-negativos	0.375	2024	15	IEEE Transactions on Geoscience and Remote Sensing	Attention Erasing and Instance Sampling for Weakly Supervised Object Detection	10.1109/tgrs.2023.3339956		crossref	negative sampling strategy rare object detection remote sensing
C2-prospeccion	0.375	2024	17	Medical Image Analysis	Unsupervised mutual transformer learning for multi-gigapixel Whole Slide Image classification	10.1016/j.media.2024.103203		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2024	0	ecancermedicalscience	Utility of glass slide morphology (GSM) and whole slide image (WSI) in the diagnosis of acute leukemia (AL) by types	10.3332/ecancer.2024.1790		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2024	13	BioMedInformatics	Whole Slide Image Understanding in Pathology: What Is the Salient Scale of Analysis?	10.3390/biomedinformatics4010028		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2024	3	Front Oncol	Neighborhood attention transformer multiple instance learning for whole slide image classification.	10.3389/fonc.2024.1389396		europepmc	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2024	6	NPJ Digit Med	Aligning knowledge concepts to whole slide images for precise histopathology image analysis.	10.1038/s41746-024-01411-2		europepmc	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2024	0	iScience	Nuclei-level prior knowledge constrained multiple instance learning for breast histopathology whole slide image classification.	10.1016/j.isci.2024.109826		europepmc	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2024	7	Designs, Codes and Cryptography	In search of maximum non-overlapping codes	10.1007/s10623-023-01344-z		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2024	4	Designs, Codes and Cryptography	On the maximum size of variable-length non-overlapping codes	10.1007/s10623-024-01445-3		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2024	3	IEEE Access	Non-Maximum Suppression for Rotated Object Detection During Merging Slices of High-Resolution Images	10.1109/access.2024.3470815		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2024	1	Electronics	Rethinking the Non-Maximum Suppression Step in 3D Object Detection from a Bird’s-Eye View	10.3390/electronics13204034		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2024	0	International Journal of Intelligent Systems and Applications in Engineering	Enhancing Intrusion Detection Systems with Ai: Examine the Integration of Ai into Traditional Ids to Improve Detection Rates and Reduce False Positives	10.17762/ijisae.v12i22s.7555		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2024	20	BMC Bioinformatics	Managing false positives during detection of pathogen sequences in shotgun metagenomics datasets	10.1186/s12859-024-05952-x		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2024	1	Angewandte Chemie	Hidden Impurities Generate False Positives in Single Atom Catalyst Imaging	10.1002/ange.202404883		crossref	false positives per image detection metric medical imaging
